Car_Age_Years,Kms_Driven,Engine_CC,Mileage_kmpl,Num_Owners,Resale_Value
11,62266.65655927211,1800,20.714038845636594,3,327479.42191542784
11,71479.1465754714,1500,18.561151848369548,1,393291.9019450166
3,33914.01553343349,1200,15.028006647201403,3,471973.5424351567
3,76693.58501071397,800,17.187258508369872,2,422227.5965567064
4,47888.46897795578,1200,18.950114295378405,2,474367.1451617364
7,57764.92200954202,800,19.732429516314543,3,344123.9728850024
4,73973.56903021596,1000,19.01414317444629,2,410154.364691983
7,63919.000261978494,1500,17.496784923903615,3,397090.80976785085
14,64979.13835000296,1000,19.7170308595512,3,284458.5217141855
9,71987.68229858098,1000,16.718869814809867,1,364361.6484701797
0,66431.85959908087,800,18.369298145748274,2,476845.417395236
11,54883.38146176924,1200,19.499574823813468,1,495313.2568044074
14,57502.96307647157,1800,19.15327161400713,2,359988.457889748
9,63178.180179777344,800,19.198189940450547,3,267363.56362600403
8,46566.65859680498,1800,19.147829987240343,2,506335.187493178
5,74940.12989083005,1000,15.902612245414739,3,403043.1340443651
2,64329.80896211226,1800,18.03511509985965,2,553431.1240611181
12,61121.64401882953,1200,16.181509083115884,1,355536.11442452576
13,77887.44838547206,800,17.421051887294002,1,278747.4644217939
7,58198.29535182945,1200,15.662320139991614,3,427391.9709437445
8,57263.68504271375,1200,18.68993341270391,1,481505.07899949263
5,52730.568539940534,800,14.06969650563877,3,268696.5771622884
10,65146.005133889026,1200,19.23456238521693,3,420276.13289865444
6,64626.75162497272,1500,18.030695575638063,3,417362.8674274203
0,50005.7369923514,1500,21.804319288155067,2,696528.2486708809
13,57334.590343298994,1500,17.59079969595758,3,329907.66067937645
4,50105.9659722115,1800,17.59020660560937,1,600129.1335845941
4,49426.97319276765,1200,19.365064565058816,2,488673.57741878333
9,34051.532524097296,800,17.707014570843118,1,534034.1398410328
13,56536.34619477667,800,18.549665614599846,3,213798.34612606993
3,34466.80100879983,1800,19.98880008417716,3,509166.44457489916
5,53057.764704907335,800,17.46497032471824,1,436800.5772658337
6,50809.580311835874,1500,20.390520338062935,2,485819.7292563619
8,75778.42585898406,1200,14.641732288970768,1,426001.6715986962
0,44775.97790535537,800,21.20695975270965,3,551434.0889222731
14,48582.204227782866,800,14.423667837109335,2,276892.35310803476
5,54277.13791212641,1000,20.704374623395037,3,452949.0892368223
6,51297.84522745836,1000,14.267075063391596,3,365740.402918864
2,80538.82196132814,1000,21.961168236819578,1,579440.1991303569
7,42921.489404255706,1200,18.321752427159783,3,432569.34471343714
14,54308.93251521237,1500,16.110231534832298,1,347209.9224226329
4,64980.978737466095,1500,21.730239533710282,2,536660.2366685357
14,73217.7501456301,1500,15.822259855214716,3,299859.4741340814
8,54296.376661046954,1200,17.545292241026907,3,376045.9534430088
4,31228.50599244311,1200,23.209424581958714,2,529342.934507078
8,57748.43667621743,1000,18.79107630902182,1,497853.7726096956
9,80280.42714271072,800,13.94797040443598,3,292654.3738157108
3,64232.8111114564,1800,17.453415565254026,2,529857.2369727638
8,63546.26793539899,1800,17.27648107498188,3,352772.30869546894
4,44054.73012634505,800,18.37703375312834,1,498761.28389454115
9,42514.92614567003,1000,17.91111405627742,1,395902.52276358503
8,60270.62472951149,800,19.091700995667185,1,447555.48717209185
2,38604.31616577889,800,14.943891498416132,1,604414.4213469911
14,71720.43333543766,1800,16.904193919628995,2,283367.1089256068
3,47300.30626700457,1000,18.6236872640638,3,407928.5464909546
8,59630.140789027595,1200,16.475716385126848,2,398404.12328185217
9,31713.49621868637,1800,20.191887166915894,1,464722.3198117941
10,54092.9719733474,1200,16.515726314930475,1,391399.39641112473
5,42212.09179304696,1000,18.286658178673317,1,466945.2676944632
1,25170.65373987284,800,17.79008606978155,1,510396.04182592616
6,68127.63134004475,1500,15.970638252865353,3,465142.3681723721
1,84617.3930863736,1500,18.12098199042315,1,605818.3516602331
10,76942.1038401592,1000,15.376135690231841,3,379175.79161939654
1,70225.36034855706,1500,17.112777546450797,1,624175.9845127935
10,53788.18248081682,1200,18.06054830899061,3,391714.17063898785
0,72088.3534282174,1500,15.145323621853287,3,502951.9634295942
10,78357.79797860591,1000,19.247003281841046,1,341501.75409611606
10,62052.3274450694,1000,18.520749337018923,2,455579.6146371665
11,42234.59741531966,1200,19.064001552577448,2,325628.90947028727
10,52509.235521129434,1500,18.004938152280108,2,350302.71915498213
2,85540.44732521905,1500,15.698632837416447,2,475763.36769777397
5,58878.837477747504,800,17.999854296175048,2,520347.6723844788
7,10128.664201333559,1800,19.24619416729885,1,538939.3984179994
8,37966.1480449471,1000,15.61938242106747,1,448044.6772457567
6,53633.269452862776,800,15.77834796682411,1,448088.27014854294
3,75537.37857626352,1000,17.507831228097782,1,478584.3269800247
5,55903.16471389632,800,17.257340929935346,1,449005.2905576525
4,75816.4748245989,1800,17.96767233076247,1,618278.9731147292
7,52107.56469678766,800,17.416604108592107,3,284903.144054476
0,30535.612166465802,1000,18.319999091594376,3,553400.603221121
0,52626.582621028734,1500,20.443636038898717,1,716719.500032261
12,65174.17502319428,1000,19.076776777194716,1,359262.009819387
14,63929.255240119695,1200,18.112303308672836,3,309042.29402259487
10,41173.38376115047,1200,15.786576906108456,3,258202.3707267035
5,54732.05697294352,1200,16.55602682444892,1,410799.92935269093
9,100270.11357096111,1200,19.68346835809369,3,341047.5652916765
11,41500.967605546844,1800,17.063029212283364,2,381121.3516211143
1,69910.85091695623,1500,16.064495743012575,2,607176.3098535574
4,28549.864521453066,1500,22.196066237557588,2,526791.0674247631
0,72956.87736854493,1000,21.048918747853353,3,514027.9363072136
6,46615.119147173304,800,17.75109316173429,1,453994.911315341
0,66031.32387304411,1000,15.834670996862522,1,580132.5507990927
3,40627.115973476975,1000,19.446717694545896,1,510894.3207062587
8,64362.7920026506,1000,17.019864003341752,3,270645.7894268556
0,46370.24556387843,1000,19.777065525624096,3,505186.4965589919
3,49274.27725550062,1500,17.021893178474745,2,608930.6261592567
5,66629.79009592546,800,21.290791135790514,3,360116.06373630924
5,53544.21785404476,1000,16.962516737208304,2,413398.1113483063
11,65705.72172324467,1500,22.7294669692072,2,393217.9113894238
14,57137.38022034974,1000,18.390115569759363,1,247746.5311669975
12,61012.40521870912,1200,20.76861126810888,3,341974.0395461884
7,66676.29707030102,1000,16.919799281980264,1,383334.47662140004
0,54749.72318113289,1000,15.377299495983639,1,564292.176142517
6,45059.25320997339,1800,13.38755439128621,3,584578.4552502088
0,52015.316011053146,1200,20.553207676160063,3,478523.7531701665
12,77927.08769750154,800,18.136027819952083,2,349063.07548747386
13,61742.59626114825,1000,15.504849098956583,2,281705.657525869
6,47326.52319884289,800,20.636406102171712,2,431361.8635812133
2,66023.40912581579,1200,20.311988033521654,2,487456.1979251237
10,67024.73377408707,1000,20.76477168074107,1,428719.4787169182
7,67799.98613696716,1800,15.320427943114282,1,493765.0501151026
2,45332.441994430716,1500,20.492822602091508,3,471422.98944168916
13,49764.135085711576,1800,18.768083951351084,2,444205.20446834184
13,49847.56175419482,1800,20.855246074615152,2,358349.51271030284
12,54590.281319007125,1500,19.085462329088763,2,266992.07396997843
0,68083.78777715602,1500,18.346031125695276,1,617560.8544260428
12,64442.772070965206,1500,20.519970468924438,3,359742.0010042961
12,65628.25435735744,1000,19.703798876368634,1,378715.35968376027
13,80310.28713557284,800,20.163531197546067,3,188291.49320578307
7,70333.36398737444,800,17.023905198698426,3,287030.9771131467
2,57872.97562505869,1500,17.655181252011044,1,525720.1954830568
1,42241.72235921251,1800,14.532372815506672,1,641338.0986829991
0,49281.794872936945,1200,16.87975186186681,3,533548.145212762
13,56074.42398482659,1500,19.58078707727794,1,416153.1832762721
2,72436.9474100417,1800,19.128375635196775,1,613714.9416731931
14,59590.0209884086,1800,16.04093578013939,3,289394.40856347297
1,50157.060676673354,1000,20.564690840470185,3,482690.8887701208
1,49006.60671409161,1000,23.94615057074057,2,554970.2333261116
5,58956.32686618161,800,16.19455109084271,1,452422.2670574435
11,73349.8134332565,800,17.588236395912258,3,303044.1652469083
0,83865.28958662675,1200,16.756809148897148,1,603880.0312419543
1,56913.47102955499,1200,17.81022848761385,1,590374.0468595296
13,59328.85228856103,1200,18.547812000963646,3,263892.3870936681
5,41790.874407639254,1200,16.60533412282495,2,421829.3379794851
2,89087.888536492,1800,17.446160411856333,3,527761.9098624721
14,38984.95742765874,1800,18.174486397185554,3,282704.56948676775
3,77574.93467670826,800,18.943203932015106,1,515369.69581230683
0,54519.96070481294,1000,20.932985809970678,2,545096.0245998744
7,51009.50259239521,1000,17.9710422826705,3,451624.10662302945
12,43349.946421711094,1500,16.87632872962068,1,335856.47836663015
6,96150.729741107,1800,19.392678295397754,3,295076.7542468713
6,63322.374349175916,1200,18.800345757945617,1,498123.0019954704
2,60319.20655656095,1200,17.61434480835054,3,450521.10166211973
9,73300.98539331814,1500,18.970033449653652,2,418312.637972947
9,50237.50911555055,1000,17.23370284254831,3,264800.46279550204
2,60027.68932846509,1200,16.939231961891135,1,656251.8382847114
13,60845.044302181814,1000,14.201365690413683,3,212856.0147911674
1,52317.814014778,1500,17.344153785208846,2,540476.2758085588
11,77994.57118778871,1000,14.474954038298922,2,398952.18460485135
0,56720.183827561435,1000,16.72119230232806,2,583820.642513224
6,36703.019199467555,1000,19.158961473194644,2,508600.90702584584
6,55477.53954718689,1200,14.9896606523288,1,468621.3741294299
11,63737.68007570846,800,17.62031011166727,3,263337.58070539037
1,46597.60149168588,1800,18.1309473355346,2,581257.726485797
6,47781.07810244342,1000,17.522811591337533,3,353004.27477472374
12,51806.11442810939,1000,17.037330345519013,1,365120.8627754523
7,78318.5349010044,1000,18.650777627105278,3,338370.44767219457
0,52692.62966031441,800,18.928198401133205,3,601479.2363917194
8,81436.75527826547,1500,18.003052257079258,2,465417.0470236146
6,50775.74342777496,1200,17.148478164394145,2,540220.6411226321
2,64875.21204384813,800,19.729471866100216,1,415316.8003551089
7,53306.359886703736,1000,15.378519879503498,3,454253.4300345185
6,71311.24755435708,800,19.37475711695044,1,323221.32852249814
10,43225.88768152081,800,18.83938878264331,1,311859.6657233287
14,71142.89219365848,800,18.39805368762654,1,191990.36415941926
12,61708.04100464526,1500,17.980209008546712,2,365239.0635406601
7,50400.12274833826,1800,14.220062402175303,2,476550.2734557763
5,57506.67772934774,1200,20.774704724023458,3,473316.73502053326
8,83007.82411548262,1500,19.67734209777038,3,383104.9001538606
14,62067.66757321175,1500,16.07721964821139,3,328452.83978142514
4,49459.07976131042,1800,19.517619370031245,2,507188.655552895
2,41929.60075757831,1500,18.377679399047242,2,626576.3783817722
2,67581.06410146496,800,16.8339959410871,1,515174.42210448993
0,62937.67870516028,800,20.383587434779095,2,647474.9329841614
11,70425.31042632335,1000,17.13832148231826,1,399797.6597318788
14,38066.62890465237,1500,20.712253199192443,1,357920.36166917236
7,42416.0932066275,1000,19.068560729900256,2,414293.9876629231
1,77203.18798877849,1200,19.91311745284871,1,530681.9641433754
2,64970.12470169011,800,19.158170746146894,1,542957.4580386841
7,68001.01276856342,1200,19.065461575519084,3,367986.06932321575
13,45559.694518380704,1800,18.430460863292865,1,448719.94974863954
7,45285.19202506622,800,16.54636210588946,2,320096.5324261139
13,74868.87987288133,1200,18.125051444689618,2,280457.07461567625
10,75575.66482147723,1800,19.832781688082335,1,403734.45535277517
3,43675.20769456419,1200,19.438519423171233,3,421610.8832310406
3,40809.442562207325,1800,19.002506929720596,2,606905.3078713443
4,58371.10543931334,1800,13.808493373808005,2,588465.2443101315
5,48009.77319935991,800,17.573551762185485,3,272088.50162423274
4,47697.34681430962,1000,17.363421557300395,1,601335.3178361668
13,41229.326303589114,1800,15.793484863876774,2,436970.1486256009
14,52973.4922757945,1800,19.807515242274533,1,325602.01345209265
6,42679.57886050701,800,13.949382613780902,1,481850.53478573146
1,43568.98645486145,1000,19.673271495802624,1,554226.0216687485
6,64475.877698494565,1500,20.658476498806458,1,514832.4623006522
9,59172.026485689355,1500,17.580316523462262,2,443257.664209271
6,67273.18022298197,1000,17.851322112044638,3,403917.168831594
0,35264.49846976041,1200,19.935118471386676,2,553523.2966159275
6,60148.20914744645,800,16.472690693151335,3,330482.3521673952
4,91134.56313248757,1000,19.321552953544913,1,466486.0520890328
2,54415.91273571601,1500,16.164371304647133,3,568426.5364669065
12,72371.23509858447,1800,15.565116188761266,1,317418.92244381685
2,72240.10273161635,1500,18.591981453299738,2,541560.1902988387
3,72977.97912001914,1800,17.94662603741093,2,635978.2337952759
12,62499.92530585984,800,14.55799137765804,3,267609.1890254512
11,68491.28974116321,1800,20.830621904839244,1,500794.4236022544
1,70485.20430019508,1000,17.17056592323271,1,548866.1650076595
1,69531.69042471537,1800,19.021359838718105,3,504120.07531749434
0,43238.72739729906,1200,21.2103665026663,1,624796.1136628777
14,34389.2327618402,1000,18.495208752558725,1,283844.23291837715
4,36696.2468487779,800,20.546584131734182,1,614825.9546072424
3,55947.60011426004,1000,16.273891907310034,2,472939.03438443114
10,68908.90101633966,1200,20.841970707660096,2,399944.4112700593
9,43433.830837326226,800,16.348271008033752,2,432447.4993628352
14,73859.55687876606,1500,16.85771702474364,1,288805.9135015207
1,52465.872382381705,1200,15.090669178024914,2,425052.5810860814
2,52608.67183208882,800,18.536849109831884,1,553806.8988841067
6,47458.395061806,1800,19.26185502868585,1,587972.737344336
6,31728.204614755894,1000,19.533616770787038,3,382031.90795462456
11,63439.7119265197,800,15.13682748056923,1,275877.96492129157
3,85690.01569257854,1000,18.749952492926063,2,488895.80491103535
4,59060.03214701155,1800,18.823964736017416,2,545754.545020691
4,32240.525374577213,800,19.229543419151856,1,517678.43911178154
5,71705.14217424669,1500,16.454542426862997,2,426863.2630323959
13,35628.03014845516,1200,12.989392538311598,1,357393.94186593714
8,41864.484045162215,800,19.412957808006762,3,378283.399642062
1,56424.927415296435,1800,17.70834073019412,1,569618.154033688
4,61842.65157810297,800,18.560482211419377,1,557780.9512784345
11,44870.039982497576,1000,17.810785926420344,3,303721.97649889666
2,55840.25915151029,800,18.46900449405376,2,530034.1082021593
3,70727.43601141027,1500,19.474238588378512,3,429112.46632280335
9,72782.68327212028,800,14.285956580915215,3,320595.7775255599
5,78771.84632721396,1200,20.28204055247856,1,419228.11005859653
11,88641.2797844024,800,17.635715008659158,1,281174.1738005221
7,72148.33982491675,1000,21.254148536952,3,380856.6471235332
0,56748.95228393639,800,17.081089169229635,2,509071.2830961024
9,72889.70686684459,1500,16.636804374825175,3,364840.4181296646
13,67000.74351007774,1800,17.703321184418165,2,455978.9339667716
7,67595.50466289381,800,18.999974081863684,3,343792.8857802739
10,62658.28177607528,800,17.45129489667391,3,316509.82974586345
13,46319.188467691405,1200,19.145026575251045,2,310937.1890521129
6,44578.55388267105,1500,17.225748189880896,3,434568.7324699227
0,58543.22698387286,1800,18.069784436022207,1,616024.3484796631
1,62233.65113769558,1000,22.473105898089408,3,514708.60339906876
2,49808.38615602431,800,18.714533727065113,1,658013.3790374801
0,66350.12922912864,1800,18.874992453851952,2,627843.061414153
13,91211.48856058784,1000,15.054860025622045,2,246208.43573584934
8,33835.03921082614,1500,20.70857504669,1,552215.2335372722
7,68733.66716345641,1500,20.132930170646535,3,467172.0944282879
1,59010.38068663784,1800,16.571101781416402,1,662160.9848573682
12,66759.83333001983,1000,20.093451868743472,1,331481.9982437582
8,53539.27949309563,1500,18.65960245468004,2,496430.54059969855
6,57809.10172429249,1800,18.092831797213144,1,551420.4446000907
8,61942.506765121485,1500,20.58191129255,3,446462.500602984
5,55475.49174697109,1500,16.97540285385854,1,492223.590697263
5,37191.88023945152,1500,16.5552898886403,2,471734.4341387557
10,56491.2745403332,1200,18.41512664067401,3,331843.7430442831
13,38753.49557705709,1000,19.05645762907526,2,236032.26182277326
3,69797.89665870465,1800,19.932631773387673,1,586403.8947174095
9,32016.823483828164,1800,17.69809409650679,1,433108.92298199737
9,75429.81569183835,1000,16.300457766818703,2,273948.8296987235
12,66443.44500305218,1000,23.057135435929858,2,437749.3176295834
12,66500.82923600842,1000,15.826810877922075,3,223781.27995646113
1,27535.351982282406,1000,18.110236246579056,2,514511.3863192049
6,55071.00842862666,800,19.559411049095225,2,415153.6838829294
4,77303.4514298979,1800,20.30224523007567,1,529168.1333545282
10,52220.88031454558,800,16.865679642504563,1,339403.1951259544
5,43829.06775054429,1500,14.250164611184594,2,582556.418383354
1,50449.94857491432,1500,16.81946965307466,2,593138.4138163292
4,58975.83566040993,1800,19.72264502042777,1,638984.1043526849
9,47229.44324530783,1500,19.274992962990478,3,462889.90893306496
3,78507.2584813394,1000,19.34024471777615,3,449299.57923085557
8,59029.98705014411,800,19.423328172148747,3,317692.7156638032
5,51666.45978078108,1000,20.680168465361017,3,344514.5526237776
1,40479.84709746631,1500,16.448223109410417,1,599960.0734407658
0,67266.69907918407,800,15.604204008544793,2,505054.3742692599
4,66924.99442067045,1000,18.740960490527513,3,382396.48377829103
8,48116.86640722962,1800,15.90295062086362,1,580911.6891275448
5,26455.06457528782,1000,15.47816930102999,2,508321.7037564715
9,66161.43284363826,1500,20.447919819814274,3,427540.1517414419
11,57197.94913108496,800,18.500719634151626,2,301093.0523239735
6,65041.06751888504,1800,18.056986298090173,3,409998.83260211814
4,89357.61800459458,800,18.09854799353063,2,496016.91068914963
9,59597.5223443641,1800,17.787721980350668,3,420332.4690025891
5,52292.420747358425,800,20.434481290653146,3,433811.35211599397
4,42790.170485274895,1500,14.970768189608432,2,544479.5860553388
10,55313.673127574264,1800,14.887952837599162,2,432538.3846668686
8,62408.66024423462,1200,16.12723696282418,2,497158.1715917657
14,60799.6113089814,800,18.578323295479905,1,252465.48061544664
5,85851.98010100654,800,21.610687479756976,1,446459.59479670826
10,67486.28348198914,1000,19.738167983010545,2,427529.29229580314
7,57977.98692739185,1800,19.184885428448194,1,532668.833597019
1,49401.59131749791,1200,17.840266137430948,3,502523.3310795681
11,64000.091456749804,1500,15.334940172008139,2,351354.4180477107
12,46394.87762426011,1000,19.02997964817433,1,387857.6307795809
8,62697.4661930686,1200,22.051934131670265,2,403342.8279940721
4,67311.20890357265,1800,17.51988468898294,3,481826.3830143477
6,56753.21665842829,1200,16.878653270492133,3,435400.132302264
9,50545.703339022875,800,17.529513607219414,1,391978.54747154866
12,27220.547289976414,800,19.199502276984838,3,213515.8836732423
0,77157.55089630587,1000,18.223460370503865,2,537692.4265451205
9,66049.50585367922,1800,19.820028222229443,1,556161.9068379875
4,66414.25922377173,1800,17.93309825150035,2,578857.4724381964
11,36579.714963340506,1200,17.517976740708438,2,430163.0563116365
13,80697.58049610085,1000,18.45801195990849,2,238460.24917454785
9,53021.7470007288,1800,16.920695646338643,3,457762.7021760031
13,55668.07045950771,800,21.481529882889276,2,244184.71112070704
1,43960.69716871762,1200,19.64622879623323,3,455338.6917512937
11,33195.81402990228,1500,15.800602825188676,2,340650.7156236927
5,77360.1946758535,800,16.508481656931725,3,377415.8608025916
10,79298.96054096437,1000,19.130674010332207,3,349140.1192516884
0,57517.07772970009,1800,18.366635091992826,3,601862.1486404566
2,49809.23145290474,800,18.60502341869615,2,483246.3705612915
4,54344.33746298613,1500,17.615745058767715,2,464064.4964454901
3,54755.775149466754,1500,18.910346073050867,3,534619.7172227318
2,42002.104167306024,1000,17.662788262992585,2,560168.4444947906
9,55616.17176834239,800,19.12675908681918,3,324486.3717026058
12,62296.52989401488,1200,19.546056462501795,2,274873.9732410222
4,75272.35871473128,800,21.213480673276322,3,446439.7191467403
10,60213.66246020568,1500,16.97060151410808,3,412167.21044195903
7,36354.72436650846,1000,17.977762736348918,1,532406.7696246826
10,65303.21794798015,1000,15.562037178207666,2,312149.6522743471
3,56161.0415749537,1200,21.652522834078187,2,538692.2905048176
0,80556.145409758,1000,14.049024085592318,1,535142.4116507687
10,81441.86703066011,1000,21.36573877706362,3,257258.21102693956
6,81966.8146840095,1000,18.18693916458228,3,452737.61906590854
7,51576.18096940081,1000,18.836855860973294,1,478950.8368320795
2,89847.82610006336,1000,17.668661812540698,1,592719.4539698069
5,65264.137573435604,1500,18.062201316226584,3,390313.28065841243
1,84395.7060850295,800,19.176169199489006,2,509751.608301404
6,52460.70579252361,1800,14.726705076357483,1,563364.715640301
14,55521.0489358556,1000,16.695747525812195,1,260717.78696627737
7,64110.41029008128,1800,16.309885432382682,1,591266.3744533675
5,62278.1641442091,1800,18.894809567071633,1,553269.3407513819
5,78822.17915203754,1500,18.008732396807705,1,547296.872220279
4,56518.06022177319,1000,19.236191680857615,1,481936.6257991029
7,77469.22485465535,1800,18.329550008362713,3,376533.66170490836
0,70983.5176069898,1000,20.117177671631993,3,550512.7789206168
9,56799.11672089277,1200,16.51945141798249,1,440112.348263719
3,69820.1492622347,1200,18.116311559700474,3,471301.44440397364
14,52901.02429750427,1200,20.21872682800503,2,280297.23558036576
3,95253.08700008583,1800,19.818652096041347,2,569420.8949540613
2,20035.015183883297,1200,15.040710887099824,1,638416.4969504786
2,70094.14806742559,1500,15.957778422030557,2,508635.7842754213
3,33531.061360844295,1500,17.83641812259043,2,574757.3566867937
10,56615.14945172897,1800,17.530326654517445,3,394407.9177881408
0,58715.87865793131,1000,17.86914654289617,3,495028.7716149259
13,82614.50338370526,800,19.59238060050369,3,135192.05813472805
10,49617.716818846646,1000,18.578766010004145,3,310327.8139427972
12,79620.17873492667,1000,18.69538180603846,2,329910.48228108505
10,42317.75039662805,1000,19.34122713720685,1,413063.4271670519
1,80200.04585632299,1000,20.148348410291117,3,408411.32243316126
8,52884.81837144791,800,11.887975677070106,2,411574.2752181695
9,61101.51778861678,1200,17.226747103523895,3,423525.4906810005
1,54954.32005334394,1000,16.2340644254806,2,515750.16830069263
4,79235.45211173405,1500,18.950632271789704,3,582787.9878007593
8,76316.09764850621,1800,17.07579208883069,1,451591.81769713317
8,66652.52580876787,1800,18.151723233830243,3,357523.9576586182
7,42721.97423119839,1500,19.704286152805015,1,457010.7812274717
0,49274.67197954636,1000,16.79402812244368,3,518001.6869597879
0,44571.35211740812,800,18.72563134542444,3,404973.8024187202
8,26277.856698117546,1200,21.107655646320858,3,374638.395929447
12,78919.7715277507,1800,19.66323091974316,2,526257.3236716136
10,55082.64710485955,1200,14.828445286640044,2,281752.79185750335
7,54922.59053561554,800,17.416506597447796,1,397432.7490453704
9,82441.5335013834,1800,18.711632670553993,1,423110.71625727514
8,52860.17096420449,1200,19.105567712443857,2,396645.76094103104
6,47392.93596471104,800,17.495301923425508,1,431381.58175994747
2,56628.81569227523,1200,16.720422218020932,1,528368.7973212778
2,43009.96422184656,1000,18.135525869697936,2,505086.3574796966
1,65165.336539319345,800,15.826230592210111,2,526556.3029845466
4,54395.068826037445,1200,20.199468532089035,2,562668.1631733116
11,52390.92884109281,1000,21.737361947896336,2,324795.34711746895
11,51091.452419695466,1000,18.789387936900248,3,291111.695651289
2,58406.67759236983,800,17.53512289294177,2,506564.82130162587
13,61252.216882797766,1500,19.881801999827292,1,317230.37672655814
5,52200.373673887174,1800,19.543858448717348,3,484898.83845110965
1,54618.5109585728,800,17.448918507789152,3,439760.9751534505
11,58777.15759770977,1000,17.904312861300493,1,411921.0084729893
2,57263.72796690692,1000,16.780931321743807,3,549302.2025810695
4,60466.13950312521,800,18.32936964987194,1,445901.9125399018
11,49849.93795127979,1500,18.597818280090497,3,404867.9973706695
10,75068.89363689735,1800,16.439734691458607,3,298866.13509885565
10,61452.42266114276,1200,15.850647316744206,1,406859.4148517848
0,52442.29870762684,800,15.347969175931869,1,572822.5986526144
12,65165.763260678024,1800,18.833069325224084,1,349720.60415298596
0,58884.47101771928,1800,17.977034860759787,1,623067.5299938306
9,33992.604682744975,1000,17.832851706290345,2,330216.210504033
8,65114.290353324395,1200,18.929051844688665,2,338660.0488819024
6,44707.40696423719,800,16.198076048623246,1,312929.6291475645
0,74016.41674846961,1000,15.859494529657614,2,520207.8028031742
14,56373.755416598295,1000,18.482163837937716,1,302920.9220651523
11,71701.05446086595,1500,14.542642080838887,1,393046.1253818132
13,50546.721702035895,1800,17.48203093813155,3,365458.0371865693
7,61048.9390071096,800,22.93289274515576,1,341382.6427539341
2,78153.65250760314,800,15.30292507429495,1,487779.44307512825
7,55964.75180377766,800,17.140515280138555,1,551438.0652312486
14,51137.743518962925,1000,13.754214392620463,1,340031.5670665193
4,69825.60920672683,1500,17.53254388355571,3,512308.0105086886
0,69534.92395126441,1200,21.93307285653062,1,560202.0334998226
6,51768.76299877772,1000,18.9338348735808,3,381121.9279053712
4,30218.084693733566,1200,16.77244138175805,1,420215.248818538
5,50849.65533752466,1500,22.362821290542197,3,500937.75156807347
5,70160.39282529632,1800,14.51529478096318,2,578480.6413647297
7,48374.48715864414,800,18.907886319514038,3,280046.53493211826
8,59835.93244475707,1200,18.129825574185872,3,306527.29438650043
1,50137.725930504836,1000,17.50595063817917,1,565847.5872740739
8,31017.492562109255,1200,19.61418294745769,3,390998.5026553697
11,49867.78234440109,1800,15.636041183449398,3,334887.9584257882
14,70096.98031034568,800,18.62524526774466,1,240058.76669093323
10,24446.212799012814,1200,18.37131664552903,2,342657.9803763742
9,63782.51025713363,1800,16.257974673772573,2,434431.109202011
8,42208.9615290088,1000,21.899991160834634,2,433902.3523912676
12,69126.63104211289,1500,17.63632547327672,3,305880.54868022026
9,70714.7840381048,1000,17.722699255610586,1,390567.7161186346
14,57420.78097633086,800,15.944645649408516,2,151160.8326464424
9,57454.97761828167,1000,17.673319097767237,2,407645.40225273994
6,47904.55954295548,1000,22.66950921363797,2,441486.73896959
0,39816.24899842551,1000,17.49457628005683,2,530744.2927616311
6,85471.393595006,1000,19.037403886027285,1,467133.43188246386
9,47023.92859243308,800,19.901095463987026,2,314000.8292479991
4,83516.94196794709,1800,17.63719537771981,3,470360.151245401
5,47107.499402997346,1200,17.1808193954324,3,433368.0906885447
9,67877.85585506592,1500,18.944527762452346,1,418966.9206762525
6,42932.89260519548,1200,17.5174832622312,2,368802.2344754091
13,67850.92525353024,1200,17.336309854427473,2,207659.85776610798
14,55116.189642703175,1500,19.879779788518924,3,304367.8855994027
4,55312.257589864945,800,17.8611538261739,1,484371.89334455965
6,69150.34754676676,1500,20.426479676529482,3,433380.778687638
8,52962.87952381353,800,17.816146623513756,1,348876.8638237808
2,38577.77256832353,1200,15.36560888329462,1,565780.4736088573
7,71419.58345114179,800,11.148409294332696,1,377712.706546937
1,42811.49115026508,1800,14.32370310629462,3,531562.2698301829
10,67747.75926596865,1500,14.668079067471474,1,416377.8198434228
6,74594.948179995,1800,18.533075861655796,3,473123.3001546134
12,54367.59170471674,1200,16.057334613571722,3,368483.3571985693
1,77735.29266137676,1500,14.051737247871682,2,581552.2312488373
14,67226.75561791926,1200,17.738188623050124,3,282479.3221602816
13,49562.078697828365,1800,15.836343865738291,3,377960.7457670331
3,81021.43503399112,1200,18.92619827584793,2,458066.746172099
6,42874.92267390914,1500,18.87653729453366,2,469147.92199828866
2,54349.49355144652,1500,19.08817256436636,2,514844.2445082737
1,56905.27794571007,1200,12.883438945411786,1,536106.58274661
10,69078.35551527383,1500,18.090818252759764,1,408321.15579424985
9,76731.49946071702,1500,17.75719519986388,2,369623.071748252
6,75791.87335354071,1200,15.556711440444408,1,479979.32051434583
0,63356.224793614594,1800,13.725138474927098,2,631139.4595799616
13,55795.9634330465,1500,17.782630157725148,1,310142.7754898503
14,32610.236375585548,1500,20.12823210751241,3,278475.4855755321
7,40287.81218317176,1500,12.836484794849452,1,473308.9670040652
2,86499.83233937154,1500,16.334958254192006,1,502134.6421440907
11,32458.92018746191,1200,18.263070225972324,3,280252.4797730393
11,48232.640351368354,1800,20.24983998838726,2,460305.8163471841
12,77169.09423075135,1800,17.375256971637366,1,456570.09927353944
1,63145.699487960504,800,21.862005896061568,1,472553.67566291976
